"gene","treated","expression"
13,1,6.07672590852603
14,0,7.04510020810253
14,0,5.50225396933409
14,0,6.53992585292299
14,0,5.43152238218605
14,0,4.91441160229895
14,0,6.02078859696503
14,0,9.15416386715529
14,0,4.43696121952661
14,0,5.28664352407147
14,0,6.25927402200361
14,0,6.96950998886927
14,0,7.81999944219646
14,1,6.96421572681685
14,1,5.75361944081488
14,1,6.41708751542514
14,1,5.09628088362071
14,1,7.04898981063797
14,1,4.4062113621741
14,1,5.06206739702123
14,1,5.17015949098903
14,1,5.99264883460747
14,1,6.19687699087847
14,1,5.21294828215837
14,1,6.74571132497565
15,0,5.91130868489299
15,0,5.35044309986519
15,0,5.01894527867618
15,0,5.77798816029217
15,0,6.07359629353725
15,0,4.97640490437672
15,0,5.6823466636737
15,0,6.6398567135829
15,0,6.83284229844096
15,0,4.37297897491624
15,0,5.28427621149865
15,0,6.69404111701269
15,1,4.67562175217591
15,1,5.94397462270567
15,1,6.72683061232833
15,1,4.39093412625033
15,1,5.75416785333767
15,1,5.55953828460213
15,1,5.51424560359872
15,1,6.49232602855671
15,1,5.78291460267587
15,1,4.19151563595856
15,1,4.54284648722274
15,1,6.1907161249735
16,0,5.25543741269824
16,0,5.96986615044446
16,0,6.25903549213971
16,0,5.16355284625671
16,0,5.89281584898058
16,0,8.02491228205514
16,0,7.26016537451439
16,0,5.591817855805
16,0,6.05584728139552
16,0,4.32536854667053
16,0,5.86341440881192
16,0,6.23002718655749
16,1,4.85231579669627
16,1,6.64103284051422
16,1,6.13359009885942
16,1,6.32167998032327
16,1,5.42365693878986
16,1,5.75340757329651
16,1,6.77306393254629
16,1,6.7704013394285
16,1,4.89142875385128
16,1,6.0278825391749
16,1,7.41688913104565
16,1,5.73583344529848
17,0,6.35619405738234
17,0,4.7042480690349
17,0,5.38030818382598
17,0,6.0983445010731
17,0,3.55903368906872
17,0,6.31396921846963
17,0,6.13536587650464
17,0,4.5828959755875
17,0,6.0577111927657
17,0,2.96976422978657
17,0,6.8775742657134
17,0,3.58573816388391
17,1,5.42291269244858
17,1,6.55224573304706
17,1,6.33122800460943
17,1,5.6162915818609
17,1,6.24450793829913
17,1,6.36607655397703
17,1,6.45999779202597
17,1,6.94163894782579
17,1,5.56019405061134
17,1,6.40290598016223
17,1,6.66854950225629
17,1,6.51486289091986
18,0,6.69155176099428
18,0,5.96170996104246
18,0,6.29709749961819
18,0,5.4528955341613
18,0,7.57066017262014
18,0,8.79594531653857
18,0,5.86159704563033
18,0,6.9041583543848
18,0,6.95070474567538
18,0,6.20542357485768
18,0,5.20607591464855
18,0,5.94740549032478
18,1,4.60228458512357
18,1,4.89187799587329
18,1,6.75782750284848
18,1,7.03862456389007
18,1,6.69366891640727
18,1,6.3635906597145
18,1,5.67367614600217
18,1,5.28691575582075
18,1,7.467100648011
18,1,4.9612489603257
18,1,4.87730077758815
18,1,7.49357367145366
19,0,8.26130453725292
19,0,5.97234896016829
19,0,5.9965583344948
19,0,6.09384989623965
19,0,5.50183921923948
19,0,5.35242835018578
19,0,8.13820548014216
19,0,6.34396193338047
19,0,7.83752846717021
19,0,6.51611381800358
19,0,6.81237834836774
19,0,6.09705517178572
19,1,6.072120382193
19,1,5.54419041876919
19,1,4.91136864580289
19,1,6.47323228558322
19,1,6.32751325217296
19,1,5.04274944704167
19,1,6.27913476867139
19,1,5.52428951311618
19,1,7.31535093136378
19,1,4.43540803050968
19,1,5.79173365527321
19,1,6.8613750454871
20,0,4.9189966403292
20,0,5.8546135954954
20,0,4.8171990135931
20,0,6.0386720052418
20,0,5.37949123169092
20,0,5.74582340611902
20,0,5.33208766520263
20,0,6.78843608472892
20,0,6.58378337243513
20,0,7.00934946092514
20,0,7.58446034377528
20,0,6.76159171953462
20,1,7.86062500886553
20,1,4.35144738614274
20,1,6.80895188526773
20,1,5.54974949976575
20,1,4.20910338813536
20,1,7.33731936450466
20,1,6.27912068487339
20,1,6.2560530734623
20,1,7.98328471535989
20,1,7.09202430788379
20,1,6.20085169636211
20,1,6.43165053583285
21,0,5.79657013411149
21,0,6.90200421826521
21,0,6.72847409600529
21,0,7.28344831225761
21,0,5.26294933425153
21,0,7.5605608894012
21,0,6.02175215236162
21,0,6.53563506442454
21,0,6.11153735287297
21,0,8.6554046600774
21,0,6.81654003942628
21,0,4.87490745719073
21,1,6.09830480243605
21,1,6.48133548256416
21,1,5.13140150573573
21,1,5.13989153333442
21,1,6.50783273127783
21,1,7.72103081782365
21,1,6.20487903383842
21,1,5.78719122635242
21,1,5.49854819064274
21,1,6.94819236849359
21,1,7.45343156411397
21,1,6.5084029257037
22,0,7.34156265952723
22,0,6.94694937964512
22,0,5.30979514579354
22,0,7.26900192941577
22,0,5.30213344266721
22,0,6.20321464919827
22,0,5.91081040767362
22,0,5.43480630230993
22,0,5.55668176014382
22,0,5.97549532402511
22,0,7.27121870293158
22,0,7.37540041900512
22,1,4.86933870844144
22,1,5.73161162461092
22,1,5.99774301135337
22,1,8.34141461282934
22,1,6.05778002784064
22,1,6.11937261071505
22,1,6.80443311636564
22,1,6.88425052330825
22,1,5.5599983525628
22,1,6.4978274575107
22,1,5.9602909643547
22,1,6.44350886489976
23,0,6.318162421191
23,0,7.35984944768019
23,0,6.02067313499102
23,0,6.47290696476198
23,0,5.37897633279016
23,0,4.49351299993793
23,0,8.49970654410532
23,0,6.95424422484816
23,0,4.8752587787089
23,0,3.41366173079065
23,0,5.83087927648524
23,0,4.64360065301218
23,1,6.33066927419052
23,1,5.80998915289422
23,1,6.34143188814878
23,1,5.37637369999017
23,1,6.77009071627078
23,1,6.55984746525326
23,1,5.67798397197544
23,1,5.53075607664979
23,1,4.0716805798882
23,1,6.412493700913
23,1,5.86778587922644
23,1,5.74823590331614
24,0,6.9765639200418
24,0,7.66711509952014
24,0,5.7745684587048
24,0,4.81062779902603
24,0,4.84080337821739
24,0,5.39902815499111
24,0,6.77478855429884
24,0,6.04238056829873
24,0,6.04115629859913
24,0,6.78368456473728
24,0,4.77677348102479
24,0,5.14670739167156
24,1,7.09394995860768
24,1,7.12699844805452
24,1,6.01295607549873
24,1,7.85501295884359
24,1,7.23023398275507
24,1,4.30114451635342
24,1,5.25401915123518
24,1,7.0575365823532
24,1,6.38294089070735
24,1,5.82971704769086
24,1,6.14649304817542
24,1,5.8806161381546
25,0,5.94946753747767
25,0,7.45385966179989
25,0,5.91351583247444
25,0,6.77928709877908
25,0,7.03727302810687
25,0,4.91956942284755
25,0,4.8670244312222
25,0,5.0230603337343
25,0,6.76753140381435
25,0,5.88121811452229
25,0,6.31465678372927
25,0,5.42157054051402
25,1,7.86664255819521
25,1,5.31926710079594
25,1,7.54216784999481
25,1,5.76408957507082
25,1,6.75599993385145
25,1,6.25164518480522
25,1,6.0775481280948
25,1,4.36002353795048
25,1,5.38816975455761
25,1,5.25426110426893
25,1,5.83335650637153
25,1,6.85172862720653
26,0,5.64713183922362
26,0,6.3746832568449
26,0,4.41787633794546
26,0,6.95756296728706
26,0,6.7089378694395
26,0,4.78888549833298
26,0,5.26235946357063
26,0,3.51180549560562
26,0,5.66415511650651
26,0,6.83586483690135
26,0,6.6109940622532
26,0,4.97289826330144
26,1,5.56046318068016
26,1,7.05972391485032
26,1,5.72319554636954
26,1,5.4675880709421
26,1,6.76273409628932
26,1,6.18835995503169
26,1,4.47022672965573
26,1,7.07863049116566
26,1,5.79217582159314
26,1,4.85527666571185
26,1,6.2841555619579
26,1,6.46249275387749
27,0,7.01231098074103
27,0,4.96422013803795
27,0,7.80976247789013
27,0,6.01846601653698
27,0,7.54776706313493
27,0,6.08800689414427
27,0,6.29296849156766
27,0,5.95577684338844
27,0,5.50348657238796
27,0,6.63128444336295
27,0,5.9776245843483
27,0,5.84355476152357
27,1,6.10892334440025
27,1,5.26443058465741
27,1,6.0076496715498
27,1,6.53185497507388
27,1,7.79181274569179
27,1,5.88617715712217
27,1,8.99266661009833
27,1,4.59431655581364
27,1,6.73061647267614
27,1,6.5301320381828
27,1,7.19237722298198
27,1,5.40469161245405
28,0,5.34775525180699
28,0,5.92322137621225
28,0,6.33111237558002
28,0,7.04426231537305
28,0,6.87978333375905
28,0,6.90038674837731
28,0,7.08754000772161
28,0,6.27169568223481
28,0,6.00282386105238
28,0,4.49828607071106
28,0,6.43847412784159
28,0,6.40278424907992
28,1,7.21179491364218
28,1,6.63206557262863
28,1,6.78812921467594
28,1,7.39403257202228
28,1,6.04827037647431
28,1,7.92263412182986
28,1,6.13944473715197
28,1,4.24943184333669
28,1,6.24208663337572
28,1,5.24451693177394
28,1,4.84891592086596
28,1,4.86412540559921
29,0,6.19884092927502
29,0,5.55767516143397
29,0,5.71346347060156
29,0,5.79234410357367
29,0,7.25394841979818
29,0,5.63086122404275
29,0,6.47118464818078
29,0,6.92096643793916
29,0,5.77804080363541
29,0,7.39566673076099
29,0,5.32057492347065
29,0,4.9550741289794
29,1,5.5697157546491
29,1,6.28653992986572
29,1,5.9499792049722
29,1,5.1400112066344
29,1,5.22659721900884
29,1,3.33712426621953
29,1,5.9954440272803
29,1,7.81234917860179
29,1,6.97348935928621
29,1,5.40401025322987
29,1,5.63948157629475
29,1,6.71910748748578
30,0,4.79409945638556
30,0,7.76386154280208
30,0,8.00355745033157
30,0,6.47494509002714
30,0,6.86240452655504
30,0,6.273102242267
30,0,5.07226492709708
30,0,6.17815291880899
30,0,6.77338815486343
30,0,5.48994748727656
30,0,5.02772469054472
30,0,5.06685276785571
30,1,5.9759732950146
30,1,5.64568811936673
30,1,5.60494275540734
30,1,7.73536400290743
30,1,5.25315956623098
30,1,5.37187070116684
30,1,4.8955498043418
30,1,7.34719048813329
30,1,4.47550658106104
30,1,6.56877986337929
30,1,4.80155970056353
30,1,4.77136437792635
31,0,5.40524642137524
31,0,6.95255750619192
31,0,4.91604781389247
31,0,6.24737288839144
31,0,6.86347490797007
31,0,5.46847610968305
31,0,5.69991339550698
31,0,6.32146532353098
31,0,6.24692164423594
31,0,4.67138594075199
31,0,6.92200449088618
31,0,8.75803282991433
31,1,6.470220386754
31,1,7.2524087164991
31,1,7.19447861281479
31,1,5.10203808755352
31,1,6.5556414545332
31,1,6.58959957681414
31,1,8.09074822451703
31,1,4.72571656836785
31,1,5.7200156848267
31,1,5.45919403626844
31,1,4.50048422710145
31,1,5.48389826223059
32,0,6.80550756877086
32,0,6.47346388291349
32,0,4.81118510661275
32,0,5.06315214382935
32,0,6.2410399462514
32,0,4.44419613620286
32,0,6.11362022443076
32,0,7.77758244424764
32,0,5.58687635183308
32,0,5.76048814216571
32,0,4.15731182059374
32,0,6.05112866407079
32,1,6.10433579873278
32,1,5.71249907491347
32,1,6.54292930011352
32,1,6.4324900299361
32,1,4.59283313550115
32,1,5.10865735950647
32,1,6.98422213717019
32,1,4.24635543381761
32,1,4.46212090170491
32,1,4.32837250798278
32,1,7.0372849198647
32,1,5.77610992874847
33,0,6.24985003572951
33,0,7.02086136974454
33,0,5.19135633340203
33,0,8.59658811166693
33,0,6.62011940592923
33,0,6.2454289506028
33,0,7.03576861392073
33,0,7.44448794606678
33,0,6.37159403896607
33,0,7.12804850569382
33,0,4.91368009336784
33,0,6.46331776980407
33,1,6.68415969557537
33,1,7.68086764928558
33,1,6.11220479401803
33,1,5.58993430236603
33,1,5.28310469739996
33,1,7.18699801421193
33,1,6.36653340153666
33,1,4.4881628724631
33,1,5.07471732290014
33,1,8.58332889912766
33,1,5.01076819312037
33,1,5.69068722515519
34,0,8.01769279967236
34,0,5.54802436945235
34,0,7.26129499790929
34,0,5.53896415823046
34,0,6.65256112895654
34,0,5.39825443353485
34,0,5.57110058309994
34,0,4.06784117687072
34,0,7.25654449119486
34,0,7.25207229122358
34,0,6.97784020748849
34,0,6.64306100542015
34,1,7.05719496279482
34,1,5.50373231809449
34,1,7.02698181367361
34,1,7.28756743303614
34,1,6.03949555768272
34,1,7.15578465770971
34,1,6.75499159994724
34,1,5.3133373159725
34,1,4.88867288526318
34,1,4.25483323756019
34,1,4.91149667714899
34,1,6.53253883204993
35,0,5.83977346748268
35,0,5.30834187728346
35,0,7.10172037605464
35,0,5.16045940169316
35,0,7.12009180231145
35,0,5.43267678065595
35,0,6.8520435174165
35,0,3.98000675063708
35,0,7.02027286107347
35,0,5.74929644006393
35,0,6.19868027966009
35,0,7.18306085500004
35,1,6.68795759396423
35,1,7.25905193440488
35,1,6.2619360242915
35,1,7.28172491112079
35,1,5.20958607008011
35,1,6.94180229192296
35,1,8.36200232521903
35,1,5.13209802076408
35,1,6.5347349432309
35,1,5.36790906565001
35,1,5.37754528159823
35,1,6.27841596438028
36,0,5.91404587022598
36,0,5.90757789949732
36,0,5.69240386394462
36,0,7.79800675344854
36,0,7.17442612429129
36,0,7.61925755673546
36,0,5.1994444827595
36,0,4.72557207940307
36,0,6.54319576540163
36,0,6.17574929494294
36,0,7.10526660376304
36,0,6.62651555895976
36,1,6.11255426625038
36,1,7.17678193501156
36,1,5.7746090193329
36,1,5.78120840435768
36,1,5.54269694254886
36,1,6.70855140189463
36,1,3.73627015206898
36,1,7.10929248804396
36,1,4.39867102540596
36,1,6.28659778962205
36,1,7.67701866825175
36,1,4.90561336748531
37,0,6.5143388688358
37,0,6.05310440007725
37,0,7.19053801711222
37,0,5.8945675984102
37,0,5.75437941592847
37,0,4.4450168127414
37,0,6.59250470488943
37,0,6.53936756153035
37,0,6.14154371631899
37,0,5.19555563056369
37,0,7.18589931475251
37,0,6.36006103378339
37,1,4.35095039587547
37,1,6.49434719100951
37,1,5.24947550111162
37,1,5.90526345516718
37,1,6.24571116146154
37,1,6.05745331634322
37,1,6.14441794821678
37,1,6.23927179180683
37,1,7.05255745784848
37,1,6.26522595642731
37,1,6.29290838892562
37,1,7.55170686330321
38,0,4.44215325218818
38,0,4.77258021544055
38,0,4.62287090715392
38,0,6.82923648153388
38,0,6.1954240126276
38,0,6.45314589723128
38,0,5.84327650610767
38,0,6.82151959752298
38,0,5.88943529692523
38,0,5.33736092288292
38,0,5.92610670171041
38,0,6.81432466074177
38,1,6.46110259917556
38,1,5.0578852556734
38,1,5.68660259044311
38,1,5.51195799123523
38,1,4.64054152544982
38,1,5.52710193195048
38,1,6.86110333392248
38,1,8.52623698971528
38,1,8.97531694186065
38,1,5.5594528650533
38,1,6.87609275967615
38,1,7.33115510959309
39,0,4.73309377831765
39,0,4.34969758677883
39,0,6.75904903332987
39,0,6.71993814288327
39,0,6.30451438626332
39,0,5.10907296832469
39,0,7.25516708859888
39,0,6.58325180256991
39,0,5.98399690056521
39,0,5.30186927755175
39,0,5.52543445165395
39,0,7.23099719298575
39,1,5.84301921278444
39,1,7.08685521780564
39,1,5.65279305275472
39,1,7.11907853293264
39,1,5.45250275255099
39,1,5.63772120419927
39,1,4.93932136537044
39,1,5.74534141688781
39,1,4.85118373429782
39,1,5.42658061884199
39,1,5.76583100731628
39,1,6.34400734908914
40,0,5.53529228327729
40,0,5.65908991620496
40,0,6.28528178267702
40,0,6.44370496170661
40,0,3.3687116139395
40,0,3.20668776452373
40,0,6.21474493031886
40,0,5.64151832497684
40,0,5.71433576568692
40,0,4.92360168627088
40,0,7.02191463311795
40,0,5.86433463448188
40,1,5.5447955905885
40,1,7.15242346862475
40,1,6.29154323445774
40,1,6.59742453757115
40,1,7.14826177841447
40,1,6.19066220543425
40,1,5.03671999954662
40,1,5.77813620177232
40,1,5.38600380039935
40,1,4.35602599276965
40,1,7.19835005223787
40,1,6.2250634982012
