"","V1","V2","V3","V4","V5","V6"
"28",0.00390794839319386,0.0483108734985288,0.154028907070932,0.300195341405004,0.365836056554006,0.698147370788433
"29",0.00653994434862293,0.0338197389342473,0.328064451502169,0.319394609324734,0.173653807677235,0.241810643086166
"30",2.24812503387684e-05,0.13446809603077,0.641507807397139,0.709348481499309,0.0799137896321571,1
"31",0.110359344404908,0.7247838477207,0.181057880521569,1,0.00754783520377356,1
"32",0.371601604782246,0.308886023665096,0.11377768700623,0.102667608555205,0.00187955231265358,0.344038607775112
"33",0.0708511032194059,0.373948709167735,1,0.529066789293845,0.069058718265088,0.0546441319574709
"34",0.0120041899300869,0.056263111700309,0.64901718557435,0.863765891047557,0.00105609039180898,0.398138790047019
"35",0.0117168666178222,0.145323924732091,0.350961694807223,0.522171342046097,0.0971981080993358,0.310017552985362
"36",0.000496858668020628,0.000105790937621197,0.26714623286389,0.598907098941768,0.96427265416007,0.228341881993177
"37",0.143441245275106,0.177018490248118,0.0270922203480717,0.596090943575716,0.21253747848885,0.214056669815399
"38",0.317258189026758,0.142481539406463,0.0682609952215288,0.384736272991153,0.436691575166291,0.974903382975739
"39",0.0112961534890966,0.0712018893857074,0.385061420595212,0.970491312750594,0.000278607435252765,0.105596359232036
"40",0.00108210106181639,0.00120607491280544,0.0926437867014067,0.400478528211108,0.427571512417029,0.0176276764394347
"41",0.0179534410341607,0.0173747674774066,0.167228586045373,0.913115912688525,0.000518432743899733,0.018234771459834
"42",0.00724881384390197,0.00814634438745487,0.0253598796556597,0.0330347554657739,0.0010801637133443,6.8866300440007e-09
"43",0.00405281898566612,0.00403965207161627,0.344024785559728,0.312474861867206,0.308539802196998,0.0875827165793117
"44",0.00554903067900581,0.0182643697796641,0.138947968422265,0.113401827974782,0.371688015470377,0.0455094041462393
"45",0.269145493034106,0.393341956513448,0.101649842245652,0.101566086314057,0.000164439317742016,6.1399789696992e-09
"46",0.000569164533645306,0.0176323820781547,0.228355273437204,0.657080135196862,0.0781228682613346,0.456331353214329
"47",0.181389732977714,0.154266754607723,0.623056100463947,0.591702052724136,0.488781267381767,0.0223443024393234
"48",0.116613065777231,0.0444868637908477,0.592659753424216,0.61850633797285,0.266756235444568,9.36220486136286e-07
"49",0.0013575037984378,0.0013583328521527,0.117185154459735,0.725611644951685,0.0789468334437046,3.22960402865391e-09
"50",0.0100655755656098,0.0185246234268787,0.10052152072518,0.373872811830842,0.377121725431368,0.0430657962828419
"51",1.05976019789678e-05,0.0128581170561586,0.297998912634529,0.270058073039754,0.00947705693658663,0.0561873561534378
"52",0.0105375395898214,0.0395133725837959,0.88276701427798,0.980790153974912,0.362520272772411,0.0662947929134841
"53",0.00643397022745595,0.00642843987798081,0.383276564615147,0.905549621365528,0.000590805695600216,0.0588344535720497
"54",0.0243189646459558,0.0454888186835671,0.383282196891781,0.839778895663029,0.205339905409015,0.00112480580269647
"55",0.00129821398347818,0.0524082591597209,0.0420490947593862,0.495309860425098,0.000156673590320344,0.139283668770699
"56",0.0741833655489432,0.0579094413418829,0.0556550748892295,0.0233700225969184,0.104890583328377,0.0858461974673805
"57",0.00643989656070132,0.00839673692212961,0.103807062586232,0.114756316237495,0.0134572690642647,1
"58",0.611773481309674,0.300052860545742,0.180014635748204,0.63440762727591,0.0707628815834005,0.0111940243455961
"59",0.000364450988569298,0.00251257980379704,0.552538839918543,0.2832304610286,0.000194431753875124,7.34575356098333e-09
"60",1.38531330040603e-05,0.081467940113187,0.365578954337463,0.94047598878914,0.028386231419364,0.277330578613844
"61",0.0396630905382039,0.597500581436856,0.0704684744597996,0.387764026604632,0.0120905966762586,0.228465328191267
"62",1.86941951740849e-05,0.00790284009281728,0.100677680554023,0.677921925903539,0.0796315574851293,0.0970833106501612
"63",1,0.562549964750501,0.0276610388528576,0.495142378345874,0.00254162856483708,0.0255658277635976
"64",0.000113051515250651,8.81983647568196e-05,0.199921767354005,0.870746986603418,0.000419899227288578,0.0491022460064212
"65",0.00048998694596647,0.000107251152923205,0.616179320271456,0.910493193075886,0.0820130965080137,0.163790325992638
"66",0.490218563436955,0.838023163726196,0.19167048582675,0.174194789735818,0.0797695051903984,0.115441108545014
"67",0.759470317270406,0.892238398676253,0.202804490328106,0.354273627899718,0.579405917053752,0.0481823108915268
"68",0.026374262130108,0.183174687033055,0.519085551201826,0.927154588022112,0.288464105011163,NA
"69",0.495787031222409,0.658845351251508,0.289297105535899,0.24084797213642,0.194982913891101,NA
"70",0.249387685580147,0.258528656314211,0.263079899675651,0.471277614518478,0.00173546430741423,NA
"71",0.00685663246153967,0.039090435409366,0.231682295926127,0.216101510183686,0.180858294808483,NA
"72",0.000873089906727853,0.0309780333752071,0.0799498057587975,0.636705774909923,5.37586420261693e-05,NA
"73",0.0050374126034507,0.00438150689259587,0.181388744004849,0.446058037010911,0.012577736107121,NA
"74",0.0443753089709864,0.0352546287850963,0.607182140228472,0.607031128752009,0.679678840271396,NA
"75",0.00247183314256938,0.00391178757411093,0.566498472016698,0.530929525458454,0.00717466479581141,NA
"76",0.126218533023539,0.136076467575835,0.208543691639383,0.327781157389955,0.00011493942123042,NA
"77",0.116904211004441,0.0708077742389945,0.667352897731196,0.943114872438941,0.0157497465733035,NA
"78",0.0434845542162874,NA,0.625240675100542,0.533172755212173,0.0434845542162874,NA
"79",0.057360168232372,NA,0.479650807545963,0.284552991987293,0.057360168232372,NA
"80",0.0570371646123561,NA,0.506016226354145,0.381423332967684,0.0570371646123561,NA
"81",0.458091130825296,NA,0.461306161240314,0.643405792385416,0.458091130825296,NA
"82",0.172866555518478,NA,0.339289330306367,0.375650065851759,0.172866555518478,NA
"83",0.0791978821960916,NA,0.270048202666637,0.083801065519356,0.0791978821960916,NA
"84",0.00874185679582318,NA,0.400627603223398,0.486373161760165,0.00874185679582318,NA
"85",0.456169600934764,NA,0.42101001151445,0.811514916286877,0.456169600934764,NA
"86",0.0111718881406905,NA,0.0526321089597258,0.588396113178126,0.0111718881406905,NA
"87",0.415514032365808,NA,NA,NA,0.415514032365808,NA
"88",0.00238902440695432,NA,NA,NA,0.00238902440695432,NA
"89",0.272795507725492,NA,NA,NA,0.272795507725492,NA
"90",0.187347223747506,NA,NA,NA,0.187347223747506,NA
"91",0.0229633034040525,NA,NA,NA,0.0229633034040525,NA
"92",0.228425060303258,NA,NA,NA,0.228425060303258,NA
"93",0.0952280934165609,NA,NA,NA,0.0952280934165609,NA
"94",0.0418765362405659,NA,NA,NA,0.0418765362405659,NA
"95",0.00020206612661422,NA,NA,NA,0.00020206612661422,NA
"96",0.0120484514889327,NA,NA,NA,0.0120484514889327,NA
"97",0.0433475124404761,NA,NA,NA,0.0433475124404761,NA
"98",0.130851487830578,NA,NA,NA,0.130851487830578,NA
"99",0.0008442509539619,NA,NA,NA,0.0008442509539619,NA
"100",0.042691629713095,NA,NA,NA,0.042691629713095,NA
