"","tree","fusion","fission","p"
"300",1,7.54252164859966,15.1884588867226,-386.594278583814
"301",1,7.64914853392568,15.9275528639564,-388.202543494168
"302",1,8.02654947145404,9.96644609350444,-389.113977984241
"303",1,8.64625889105762,11.3279735827987,-387.147029830916
"304",1,7.19454617136514,12.6920956483309,-385.721265356745
"305",1,8.17110815244223,12.4188007241652,-385.305049815328
"306",1,7.9459707547485,14.2001024503252,-386.215510232728
"307",1,8.61422521171109,15.1887180323874,-390.290431093634
"308",1,7.59102838530142,13.8565957658221,-386.839245430853
"309",1,7.20645776320463,11.7492847879019,-386.533794511056
"310",1,8.36560781697625,13.6456564179332,-388.403598439223
"311",1,8.53505320225353,13.9672989571371,-387.439743629987
"312",1,8.24792723694003,12.6241433624387,-389.136492562417
"313",1,9.71990528203259,15.8809028815035,-389.123181878713
"314",1,7.9868039502715,13.8606358129117,-385.806823693802
"315",1,7.39646249760752,16.1928540314009,-388.340001641273
"316",1,7.38219245534272,10.6432565751889,-386.004341635905
"317",1,9.61728001612246,14.282359101485,-386.914530920294
"318",1,8.0591411447235,14.9113500240934,-385.734036208854
"319",1,9.72966889081922,14.5058601662845,-387.351066503627
"320",1,8.28108717404201,13.1466628692692,-385.623326551836
"321",1,10.0527410862346,13.2060085238101,-392.294949178386
"322",1,11.7868409044946,10.4111048005611,-388.48033853738
"323",1,6.51307862689278,15.5121207708649,-387.782199265722
"324",1,8.14993921732277,14.4467181580487,-386.436621410787
"325",1,9.68798020822887,11.2667202623628,-385.748826635502
"326",1,8.95495943070637,13.4032611692906,-386.155518103639
"327",1,12.0955251703224,12.5797438342908,-388.285159284367
"328",1,12.395473236109,8.63887394565241,-392.029823939434
"329",1,9.53647951984632,15.9962341050068,-387.187781125176
"330",1,6.97369645510776,14.2272030491293,-385.555777173159
"331",1,6.69520667407843,15.4252051485402,-386.089667275384
"332",1,7.36601422225853,13.3268586329269,-384.782884914357
"333",1,9.69867405433028,12.1366075778125,-386.353361353334
"334",1,7.43301477608308,13.6901879267825,-385.41398024076
"335",1,8.06913273470727,9.93585580713731,-386.552258723441
"336",1,7.97316016288258,12.4166700507674,-387.322251252072
"337",1,8.19184771880822,14.1377277026433,-386.133679094642
"338",1,7.59890094550069,11.8882152422613,-389.483620414367
"339",1,8.81203591720387,13.5838956884003,-385.397545588149
"340",1,6.11328740375857,13.2624073652881,-388.767769791797
"341",1,9.86958268900434,13.2254945737661,-385.832231627788
"342",1,5.91085836627538,12.954293348431,-388.612697505355
"343",1,8.83599872210278,15.8984289163142,-386.488675350703
"344",1,6.60602931711766,15.5004218000868,-387.258153288739
"345",1,6.73303906667149,11.9291006194224,-387.004893486056
"346",1,7.62227469011537,13.73387296861,-386.833542991244
"347",1,9.78526826907388,12.3369166619066,-388.749803008624
"348",1,5.98961282702169,13.4800240545788,-388.677157934714
"349",1,6.49843451146975,10.8225682754522,-389.488288455968
"350",1,10.3442762319067,9.38119794582702,-391.049553202079
"351",1,7.97021996807628,13.3816423399676,-385.982732983338
"352",1,9.94441085663358,12.808043508623,-390.008080870512
"353",1,5.98222419492801,11.8694397437453,-388.679131404858
"354",1,5.69670598418059,13.7565644215149,-387.096843553905
"355",1,8.68382418978624,14.7330809142834,-389.028350372393
"356",1,6.33682164207266,12.6151186006989,-385.840687309189
"357",1,10.0944724915618,13.1541243754117,-385.735600895148
"358",1,8.72166746838431,14.7509005717278,-386.244360246908
"359",1,10.4890632411502,13.7963773494551,-387.320919109129
"360",1,8.92666919123075,12.387763317941,-387.47117048104
"361",1,8.3317001930737,13.55222691973,-389.627906162215
"362",1,7.28348680164699,12.6586408538097,-386.229806690061
"363",1,13.4756616010002,13.4188254280998,-390.349646762297
"364",1,16.5174299869896,13.0334078809509,-394.715320471475
"365",1,18.7681944342172,2.61783057949441,-392.933540019183
"366",1,17.412348949291,2.96597003572497,-393.475473297253
"367",1,18.4828547145829,3.787846571139,-393.629641532839
"368",1,19.35415878919,3.0621154986835,-395.647355630932
"369",1,18.296970350551,4.97080304417839,-393.416992990881
"370",1,17.5975724072492,5.68819369523553,-395.459171915871
"371",1,18.7354131578496,2.35021419777827,-393.828911592746
"372",1,17.2085010050921,0.553877138365906,-394.493207547067
"373",1,17.2541262676443,0.45547260156023,-396.200481375692
"374",1,19.9465324840419,-1.39687160874819,-395.760085672626
"375",1,18.9206869556217,-0.178005602154236,-392.347750243515
"376",1,21.0457056423386,-1.11455416035177,-392.945400682609
"377",1,20.537655421378,-0.447541605047757,-391.434864851821
"378",1,21.9783270096584,1.10739117555752,-392.039030482355
"379",1,22.9361424021366,0.806656873274562,-393.623090780584
"380",1,21.8610422667841,1.25770362951028,-392.822548517225
"381",1,20.2537043642302,0.0723630757029807,-392.007884378904
"382",1,20.7394698027613,0.277565959902409,-391.543353451765
"383",1,20.2044091756011,-0.232333828253442,-391.805881769252
"384",1,21.0161003790666,0.0131941499623333,-392.281156278074
"385",1,17.7886035546052,1.99097945072152,-393.880167247989
"386",1,16.188977484979,1.56969075088046,-399.496766815879
"387",1,16.0840751254736,-0.133294212703978,-397.712663862484
"388",1,9.8718484212455,8.54416598132845,-390.956183401549
"389",1,6.77211147086699,14.211666465546,-388.449036732966
"390",1,7.17372366591875,12.4720924213602,-388.942259857823
"391",1,6.57202672196133,14.2755547426037,-387.698479918093
"392",1,8.9564935366239,12.5342714537426,-386.033009011369
"393",1,6.53156873801131,16.0927479107934,-388.116633707581
"394",1,8.03328993716923,13.8844195788613,-388.923351322868
"395",1,9.82062800983942,12.8321593173546,-389.076068260585
"396",1,8.50723998659921,11.3861503139922,-386.841225166496
"397",1,5.22127852759597,14.1142963088538,-390.646639342516
"398",1,9.73011623750543,15.2049244502036,-388.747190978127
"399",1,9.32601463083708,14.2339196405484,-386.241817791138
"400",1,7.42008371584388,12.5685802091771,-386.488882178941
"401",1,5.49129415039506,9.73154486181948,-390.909711322434
"402",1,7.07648408532565,11.6780644039777,-387.463151765425
"403",1,8.14183151914688,12.9693320007193,-387.238437760815
"404",1,6.3880221391291,11.4656279815732,-387.660718439735
"405",1,6.89498881564947,12.8415082068799,-385.83740491277
"406",1,9.00901909982911,12.4869612659101,-387.835632473147
"407",1,9.10574692877159,14.6569729038231,-386.273214560713
"408",1,8.74014927746873,14.2489205913609,-385.924879589674
"409",1,8.37954088991314,9.59048351939328,-388.176235148674
"410",1,7.19406904160666,18.0947192808861,-390.716943459333
"411",1,7.50537962364961,9.44364548459553,-390.36946740998
"412",1,8.35732246357154,16.670791951974,-386.93280634447
"413",1,10.0310334488079,8.5829262193359,-389.206558033543
"414",1,9.40390173482329,11.3108070569154,-386.660906995437
"415",1,6.32834546039994,15.1231234140998,-389.302751947921
"416",1,11.3032427579687,16.961446894348,-389.161448179482
"417",1,6.95282784711556,8.87948677422855,-389.544314506671
"418",1,11.9125358701117,7.60146319607099,-392.935427948373
"419",1,7.11129161944331,8.53604397007984,-390.389631316377
"420",1,13.0418158658485,7.78446007964619,-392.759405122267
"421",1,5.83359498263047,11.174782534152,-386.969386184011
"422",1,5.95697895970802,12.1603524921594,-388.332746667948
"423",1,16.5364220312237,12.2790131506617,-395.487862442954
"424",1,20.7493202421636,-0.206402689859728,-392.773815974179
"425",1,20.3598289247368,1.13408508744051,-394.027628695861
"426",1,19.8776061214958,2.06756218107518,-392.721506893683
"427",1,15.0943640497789,2.21660476796221,-395.853680559435
"428",1,10.6626774378668,18.2116578457809,-390.500780137141
"429",1,10.6427902989439,16.7965048737389,-388.238864507585
"430",1,7.83240762220143,10.4208104362011,-386.257649483924
"431",1,9.07892696570184,13.4790932450047,-386.078266490986
"432",1,9.96306147492485,12.6514544332155,-389.064799497018
"433",1,7.40287224895638,11.3903503048642,-388.458399526486
"434",1,9.86304296194711,15.3965595637222,-388.877661088994
"435",1,9.72455766748115,14.2216641621415,-387.402315074469
"436",1,6.60531940311379,11.3952476341976,-389.887075698478
"437",1,6.74070039323315,12.8252132654378,-386.417144815834
"438",1,8.13235623702154,12.6564563852813,-387.071076416411
"439",1,6.60960006494611,13.8821811848013,-388.670941049392
"440",1,6.60697785933756,11.6162167807776,-388.74156548126
"441",1,8.28624600404831,11.9608911074915,-386.759868930528
"442",1,6.81513392433913,14.2279755291815,-386.577729365208
"443",1,8.53530253437668,13.1823278277739,-387.662227195884
"444",1,9.7833163964195,11.0640980183105,-388.613818266176
"445",1,7.89468926957527,12.656257759229,-385.843049500603
"446",1,9.88619051707833,13.6303295165557,-387.333632755941
"447",1,7.36512269899483,13.5639975419372,-385.063124934636
"448",1,8.98566123607486,10.1150442584899,-387.769007406843
"449",1,5.65827543407398,9.17062820397546,-392.722448285979
"450",1,6.5818391683356,16.8112510195292,-389.74764436606
"451",1,8.05770214111603,12.2236729832108,-387.795765989101
"452",1,8.21851636913189,9.14176221405442,-387.961310813023
"453",1,8.22453369005724,13.1985091620599,-387.731723885808
"454",1,9.12139674654355,13.5044150378783,-387.933700725098
"455",1,5.23640583454003,13.3180435389244,-388.530939566648
"456",1,8.90326773365893,11.8857383431767,-386.081444535132
"457",1,9.0153272621653,14.7215601369754,-387.580425547819
"458",1,7.28224748797613,13.6620615719155,-387.987390841372
"459",1,9.98384415249031,11.911450277876,-388.685722106163
"460",1,8.37213174921381,11.842155087171,-388.477841392632
"461",1,7.0750662201314,13.8475095222606,-387.760454408788
"462",1,7.15512928425876,11.7561622506028,-386.905707167596
"463",1,8.52453603294603,14.7427192450875,-389.368442499584
"464",1,8.67401989201005,12.0335413241874,-386.800221276989
"465",1,7.42691038447837,11.0373200150856,-387.546998182652
"466",1,7.74017216648547,12.7906406323688,-385.771032850199
"467",1,7.30863634143154,13.4169595310344,-385.99873077669
"468",1,7.68311222712966,15.1810889888684,-387.962335846111
"469",1,7.9584938910963,12.1852087418752,-390.323630886818
"470",1,8.00238292146863,12.3042326283586,-390.194510118702
"471",1,10.4746514741301,13.1233223161181,-389.587988235044
"472",1,6.07099558637954,15.6072500087414,-392.454285418481
"473",1,7.34226763155889,12.4793976549241,-386.433912341998
"474",1,8.57364687138335,12.9509800301414,-385.875702598247
"475",1,7.16614554923512,9.73824936273533,-389.723749192604
"476",1,9.40698748146685,8.98876524725068,-391.48983691268
"477",1,9.53625433787215,16.9317883609511,-388.232259896026
"478",1,7.57773397941418,12.8718841098271,-390.059571521804
"479",1,8.90882503029928,11.3187798285271,-389.795051090483
"480",1,7.42723598486076,12.378811695975,-388.188137371892
"481",1,8.18209461505827,14.7052421195453,-386.358939633301
"482",1,7.46601499293216,11.0479997677421,-387.067384138985
"483",1,7.65323330900452,12.88852366923,-386.78475335629
